STAT_ID,Latitude,Longitude,geometry,sc,ss,su,mt,va,vb,vi,pa,pb,pi,GLC_Artificial,GLC_Managed,GLC_Water,GLC_Aquatic_Veg,GLC_PERC_COV,Popdens_00,Soil_pH,SOC,Soil_wetness
400609,-33.88,22.83,POINT (22.83 -33.88),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333,0.0,0.0,100.0,6.9,6.65,3.73,37.21
400610,-33.91,22.7,POINT (22.7 -33.91),0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.003246753,0.0,0.0,100.0,3.7,6.65,3.73,37.21
400611,-33.89,23.03,POINT (23.03 -33.89),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,2.7,6.63,3.75,104.74
400612,-33.8,23.13,POINT (23.13 -33.8),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,3.72,6.64,3.74,79.25
400613,-33.93,23.36,POINT (23.36 -33.93),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,3.09,6.61,3.75,103.58
400616,-33.82,23.18,POINT (23.18 -33.82),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,100.0,4.17,6.63,3.74,89.09
400617,-33.82,23.18,POINT (23.18 -33.82),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,100.0,4.17,6.63,3.74,89.09
400618,-33.82,23.18,POINT (23.18 -33.82),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,100.0,4.17,6.63,3.74,89.09
400619,-33.81,23.18,POINT (23.18 -33.81),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004076087,0.0,0.0,100.0,7.42,6.62,3.75,109.03
400620,-33.81,23.17,POINT (23.17 -33.81),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,3.62,6.64,3.74,80.3
400628,-33.95,23.64,POINT (23.64 -33.95),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003968254,0.0,0.0,100.0,2.11,6.5,3.8,115.39
400629,-33.98,24.02,POINT (24.02 -33.98),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,4.93,6.62,3.75,89.41
400634,-33.2,24.23,POINT (24.23 -33.2),0.0,0.99,0.0,0.0,0.0,0.0023293785088538,0.0,0.0,0.0,0.0,0.0,0.03,0.0002422481,0.0,100.0,2.74,7.56,3.57,3.11
400635,-33.73,24.61,POINT (24.61 -33.73),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.03,0.0005545154,0.0,100.0,1.06,7.52,3.59,6.5
400637,-33.86,23.83,POINT (23.83 -33.86),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,100.0,4.76,6.5,3.8,115.39
400638,-33.73,23.3,POINT (23.3 -33.73),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,100.0,11.67,6.62,3.75,109.03
400639,-33.79,24.03,POINT (24.03 -33.79),0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0005,0.0,100.0,12.07,6.54,3.79,113.22
400640,-33.91,24.95,POINT (24.95 -33.91),0.0030604396396237,0.92,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0004986414,0.0,100.0,2.12,7.39,3.61,17.98
400641,-33.79,25.3,POINT (25.3 -33.79),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.00015625,0.0,100.0,1.38,6.91,3.75,47.4
400642,-33.77,25.38,POINT (25.38 -33.77),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003155209,0.06,0.0002013964,0.0,100.0,64.94,6.97,3.74,48.93
400643,-32.95,24.66,POINT (24.66 -32.95),0.0,0.87,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.0007340786,0.0,100.0,4.1,7.56,3.53,7.31
400644,-33.09,25.01,POINT (25.01 -33.09),0.0,0.89,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0006378966,0.0,100.0,3.77,7.56,3.54,6.87
400645,-33.07,25.07,POINT (25.07 -33.07),0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557,0.0,0.0,100.0,0.6,7.56,3.61,6.75
400646,-33.1,25.22,POINT (25.22 -33.1),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009059633,0.0,0.0,100.0,0.51,7.56,3.65,8.57
400647,-33.0,25.16,POINT (25.16 -33),0.0,0.95,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0002111487,0.0,100.0,2.72,7.56,3.58,7.12
400648,-33.37,25.35,POINT (25.35 -33.37),0.0,0.91,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.03,0.001679517,0.0,100.0,3.31,7.56,3.56,6.95
400649,-33.58,25.67,POINT (25.67 -33.58),0.0,0.91,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.001446171,0.0,100.0,4.5,7.54,3.57,8.79
400650,-33.51,25.65,POINT (25.65 -33.51),0.0,0.8,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09,0.0001001603,0.0,100.0,5.66,7.56,3.65,16.82
400651,-33.32,26.07,POINT (26.07 -33.32),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002056203,0.08,0.0002141878,0.0,100.0,4.29,7.56,3.65,20.93
400652,-33.55,26.6,POINT (26.6 -33.55),0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,100.0,5.4,7.56,3.65,28.66
400653,-33.5,26.74,POINT (26.74 -33.5),0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.0,0.0,100.0,67.77,7.56,3.65,37.47
400654,-31.9,25.48,POINT (25.48 -31.9),0.0,0.87,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.06,0.001028524,0.0,100.0,3.44,7.54,3.49,11.27
400655,-31.55,25.54,POINT (25.54 -31.55),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.0002802691,0.0,100.0,4.78,7.46,3.34,18.96
400656,-31.77,25.31,POINT (25.31 -31.77),0.0,0.87,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.02,0.0005372493,0.0,100.0,7.25,7.56,3.51,10.49
400657,-31.9,25.43,POINT (25.43 -31.9),0.0,0.8,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.05,0.0001808449,0.0,100.0,0.63,7.56,3.53,8.39
400658,-32.03,25.52,POINT (25.52 -32.03),0.0,0.84,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,0.83,7.56,3.48,7.82
400659,-32.08,25.57,POINT (25.57 -32.08),0.0,0.86,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.07,0.0008547593,0.0,100.0,3.06,7.54,3.5,10.58
400660,-32.31,25.74,POINT (25.74 -32.31),0.0,0.87,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.001795143,0.0,100.0,2.01,7.37,3.5,15.06
400661,-32.33,25.72,POINT (25.72 -32.33),0.0,0.87,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.09,0.001097636,0.0,100.0,4.44,7.49,3.5,11.67
400662,-32.6,25.88,POINT (25.88 -32.6),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,100.0,1.43,7.43,3.65,17.51
400663,-32.77,25.83,POINT (25.83 -32.77),0.0,0.87,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.001037009,0.0,100.0,4.38,7.49,3.52,12.03
400664,-33.09,25.89,POINT (25.89 -33.09),0.0,0.91,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.17,0.0001370614,0.0,100.0,5.96,7.56,3.6,12.24
400665,-32.78,25.61,POINT (25.61 -32.78),0.0,0.85,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,100.0,10.05,7.56,3.57,10.01
400666,-32.56,25.44,POINT (25.44 -32.56),0.0,0.85,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,100.0,0.65,7.56,3.53,7.42
400667,-33.09,25.95,POINT (25.95 -33.09),0.0,0.91,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.17,0.0001354769,0.0,100.0,5.91,7.56,3.6,12.29
400668,-33.12,26.61,POINT (26.61 -33.12),0.0,0.89,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0002740294,0.11,0.0008593351,0.0,100.0,4.85,7.51,3.54,13.07
400669,-32.71,26.29,POINT (26.29 -32.71),0.0,0.88,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.26,0.0001469436,0.0,100.0,3.33,7.32,3.65,25.36
400670,-33.09,26.44,POINT (26.44 -33.09),0.0,0.89,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0008736152,0.0,100.0,4.34,7.51,3.54,12.75
400671,-32.7,26.57,POINT (26.57 -32.7),0.0,0.93,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,100.0,2.93,7.34,3.7,34.29
400672,-33.23,26.99,POINT (26.99 -33.23),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0002170066,0.12,0.0008153548,0.0,100.0,6.81,7.48,3.57,16.44
400673,-32.55,26.67,POINT (26.67 -32.55),0.0,0.99,0.0,0.0,0.0,0.0065126341870847,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,100.0,19.18,7.16,3.65,51.98
400674,-32.57,26.75,POINT (26.75 -32.57),0.0,0.97,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.15,0.007434944,0.0,100.0,13.96,7.25,3.68,44.66
400675,-32.76,26.62,POINT (26.62 -32.76),0.0,0.97,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.11,0.001870907,0.0,100.0,20.02,7.27,3.69,42.85
400676,-32.46,26.51,POINT (26.51 -32.46),0.0,0.89,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,100.0,1.59,7.05,3.58,57.08
400677,-32.64,26.93,POINT (26.93 -32.64),0.0,0.99,0.0,0.0,0.0,0.0065792374175042,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,100.0,28.87,7.32,3.71,39.02
400678,-33.18,27.39,POINT (27.39 -33.18),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.14,0.003399685,0.0,100.0,59.46,7.13,3.82,71.1
400679,-32.71,27.1,POINT (27.1 -32.71),0.0,0.85,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.25,0.01,0.0,100.0,67.68,6.82,3.99,114.79
400680,-32.73,27.29,POINT (27.29 -32.73),0.0,0.23,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,4.1,6.82,3.99,114.79
400681,-32.87,27.37,POINT (27.37 -32.87),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.39,0.0,0.0,100.0,202.09,6.82,3.99,114.79
400682,-32.85,27.37,POINT (27.37 -32.85),0.0,0.83,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.23,0.0009765625,0.0,100.0,205.66,6.82,3.99,114.79
400683,-32.76,27.37,POINT (27.37 -32.76),0.0,0.61,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,100.0,49.19,6.82,3.99,114.79
400684,-32.91,27.37,POINT (27.37 -32.91),0.0,0.7,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.19,0.002106742,0.0,100.0,102.45,6.82,3.99,114.79
400685,-32.94,27.46,POINT (27.46 -32.94),0.0,0.76,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.02,0.22,0.001666667,0.0,100.0,205.33,6.82,3.99,114.79
400686,-32.93,27.47,POINT (27.47 -32.93),0.0,0.85,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.03,0.35,0.0,0.0,100.0,243.66,6.85,3.94,101.33
400688,-32.99,27.61,POINT (27.61 -32.99),0.0,0.78,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.02,0.24,0.003005398,0.0,100.0,204.79,6.84,3.96,106.41
400689,-32.8,27.85,POINT (27.85 -32.8),0.0,0.8,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.25,0.0001218324,0.0,100.0,7.57,6.94,3.8,65.7
400690,-32.9,27.81,POINT (27.81 -32.9),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.02,0.29,0.004707113,0.0,100.0,108.93,6.94,3.8,65.91
400691,-31.79,27.43,POINT (27.43 -31.79),0.0,0.85,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.46,0.01,0.0,100.0,29.22,6.85,3.23,38.1
400692,-31.51,27.33,POINT (27.33 -31.51),0.0,0.94,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.55,0.01,0.0,100.0,22.41,6.84,3.51,51.97
400693,-32.05,26.78,POINT (26.78 -32.05),0.0,0.87,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.32,0.0009328358,0.0,100.0,20.71,7.08,3.47,42.73
400694,-31.92,26.78,POINT (26.78 -31.92),0.0,0.81,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.24,0.0004234417,0.0,100.0,6.97,6.97,3.11,21.01
400695,-32.28,26.86,POINT (26.86 -32.28),0.0,0.8,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.47,0.003346287,0.0,100.0,4.18,6.94,3.6,73.16
400696,-32.21,26.73,POINT (26.73 -32.21),0.0,0.96,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.47,0.002022059,0.0,100.0,30.68,6.9,3.54,72.71
400697,-32.04,27.82,POINT (27.82 -32.04),0.0,0.86,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.49,0.006781525,0.0,100.0,37.97,6.81,3.68,45.33
400698,-31.78,27.67,POINT (27.67 -31.78),0.0,0.87,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.47,0.007916667,0.0,100.0,29.99,6.8,3.67,47.97
400699,-32.57,27.36,POINT (27.36 -32.57),0.0,0.69,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.0,100.0,6.78,6.82,3.99,114.79
400700,-32.51,27.52,POINT (27.52 -32.51),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,100.0,21.09,6.97,3.76,87.98
400701,-32.61,27.28,POINT (27.28 -32.61),0.0,0.8,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,100.0,4.66,6.82,3.99,114.79
400702,-32.57,27.56,POINT (27.56 -32.57),0.0,0.82,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.36,0.02,0.0,100.0,61.3,6.84,3.96,105.65
400703,-32.32,28.14,POINT (28.14 -32.32),0.0,0.81,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.6,0.005549863,0.0,100.0,101.54,6.82,3.84,49.77
400704,-32.51,28.01,POINT (28.01 -32.51),0.0,0.83,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.35,0.003631833,0.0,100.0,31.9,6.92,3.47,50.61
400705,-31.67,28.11,POINT (28.11 -31.67),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.39,0.0001858276,0.0,100.0,32.11,6.76,3.77,50.98
400706,-31.91,28.44,POINT (28.44 -31.91),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.45,3.790176e-05,0.0,100.0,56.74,6.81,3.82,40.68
400707,-31.78,28.26,POINT (28.26 -31.78),0.0,0.88,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,100.0,65.78,6.87,3.76,33.98
400708,-31.92,29.13,POINT (29.13 -31.92),0.0,0.88,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.01,0.41,0.01,0.0,100.0,144.83,6.5,4.07,57.5
400709,-30.56,29.42,POINT (29.42 -30.56),0.0,0.73,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.54,0.003208292,0.0,100.0,28.73,6.38,4.31,96.75
400710,-31.03,28.88,POINT (28.88 -31.03),0.0,0.78,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,100.0,47.34,6.44,4.19,94.29
400711,-31.23,28.85,POINT (28.85 -31.23),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.38,0.0002321802,0.0,100.0,38.53,6.37,4.24,74.31
400712,-30.85,29.07,POINT (29.07 -30.85),0.0,0.86,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.49,0.001038682,0.0,100.0,40.57,6.46,4.17,99.39
400713,-30.57,29.15,POINT (29.15 -30.57),0.0,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.61,0.002571914,0.0,100.0,16.46,6.43,4.22,99.19
400714,-31.07,28.35,POINT (28.35 -31.07),0.0,0.88,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,100.0,7.47,6.43,4.09,66.63
400715,-31.19,28.23,POINT (28.23 -31.19),0.0,0.85,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.26,0.001858736,0.0,100.0,15.43,6.47,4.03,65.54
400716,-30.62,28.48,POINT (28.48 -30.62),0.0,0.66,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,100.0,32.84,6.65,3.97,90.6
400717,-30.73,29.82,POINT (29.82 -30.73),0.0,0.81,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,100.0,77.01,6.25,4.29,81.39
400718,-30.4,29.9,POINT (29.9 -30.4),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,100.0,59.43,6.37,4.24,82.66
400719,-29.74,29.53,POINT (29.53 -29.74),0.0,0.65,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.4,0.01,0.0,100.0,7.89,6.08,4.85,119.59
400720,-29.77,29.47,POINT (29.47 -29.77),0.0,0.62,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.36,0.003736413,0.0,100.0,4.54,6.11,4.83,120.99
400721,-30.24,29.93,POINT (29.93 -30.24),0.0,0.74,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.32,0.002072969,0.0,100.0,35.22,6.18,4.62,104.04
400722,-31.49,29.52,POINT (29.52 -31.49),0.0,0.89,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,100.0,150.75,6.33,4.24,87.53
400723,-31.32,29.52,POINT (29.52 -31.32),0.0,0.71,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,100.0,152.06,6.42,4.17,87.53
400724,-31.55,29.24,POINT (29.24 -31.55),0.0,0.87,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.41,0.001996805,0.0,100.0,112.04,6.29,4.22,85.04
400725,-29.74,29.9,POINT (29.9 -29.74),0.0,0.68,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.32,3.49162e-05,0.0,100.0,25.78,5.98,4.93,117.38
400726,-30.16,30.69,POINT (30.69 -30.16),0.0,0.73,0.0,0.01,0.0,0.19,0.0,0.05,0.0,0.0,0.0,0.25,0.0003405995,0.0,100.0,41.03,6.1,4.86,107.88
400727,-29.58,30.58,POINT (30.58 -29.58),0.0,0.74,0.0,0.02,0.0,0.2,0.0,0.0014642650149946,0.0,0.0,0.0004688117,0.31,0.01,0.0,100.0,49.29,6.28,4.6,106.04
400728,-29.38,30.27,POINT (30.27 -29.38),0.0,0.65,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.2,0.0001888218,0.0,100.0,11.62,6.64,4.13,108.99
400729,-29.64,30.25,POINT (30.25 -29.64),0.0,0.62,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,100.0,411.18,6.07,4.71,100.15
400730,-29.43,30.48,POINT (30.48 -29.43),0.0,0.92,0.0,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.31,0.001111111,0.0,100.0,33.08,6.33,4.63,102.37
400731,-29.43,30.43,POINT (30.43 -29.43),0.0,0.67,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.0,100.0,47.09,6.33,4.48,108.09
400733,-29.66,30.63,POINT (30.63 -29.66),0.0,0.76,0.0,0.06,0.0,0.08,0.0,0.08,0.0,0.0,0.12,0.15,0.0004834254,0.0,100.0,622.8,5.98,4.91,101.2
400734,-29.48,30.15,POINT (30.15 -29.48),0.0,0.59,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.00421159,0.0,100.0,16.69,6.16,4.71,109.95
400735,-29.4,30.36,POINT (30.36 -29.4),0.0,0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,23.67,6.64,4.13,108.99
400736,-29.46,30.34,POINT (30.34 -29.46),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,100.0,37.85,6.33,4.45,104.21
400737,-29.44,30.33,POINT (30.33 -29.44),0.0,0.65,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.32,0.01,0.0,100.0,49.11,6.3,4.52,108.09
400738,-29.6,30.45,POINT (30.45 -29.6),0.0,0.86,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.17,0.18,0.0007840502,0.0,100.0,926.95,6.07,4.71,100.15
400739,-29.65,30.68,POINT (30.68 -29.65),0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.01,0.0,0.0,100.0,558.45,5.64,5.61,104.97
400740,-29.59,30.62,POINT (30.62 -29.59),0.0,0.74,0.0,0.02,0.0,0.2,0.0,0.0014642650149946,0.0,0.0,0.0004688117,0.31,0.01,0.0,100.0,49.29,6.28,4.6,106.04
400741,-29.55,30.18,POINT (30.18 -29.55),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,836.19,6.07,4.71,100.15
400742,-29.54,30.17,POINT (30.17 -29.54),0.0,0.96,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,100.0,276.97,6.07,4.71,100.15
400743,-29.54,30.12,POINT (30.12 -29.54),0.0,0.84,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,23.99,6.07,4.71,100.15
400744,-29.49,30.2,POINT (30.2 -29.49),0.0,0.63,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.37,0.02,0.0,100.0,48.6,6.15,4.7,108.14
400745,-29.59,30.62,POINT (30.62 -29.59),0.0,0.74,0.0,0.02,0.0,0.2,0.0,0.0014642650149946,0.0,0.0,0.0004688117,0.31,0.01,0.0,100.0,49.29,6.28,4.6,106.04
400746,-29.7,30.86,POINT (30.86 -29.7),0.0,0.67,0.0,0.06,0.0,0.14,0.0,0.1,0.0,0.0,0.02,0.26,0.01,0.0,100.0,198.38,6.12,4.82,104.49
400747,-29.64,30.78,POINT (30.78 -29.64),0.0,0.69,0.0,0.05,0.0,0.15,0.0,0.08,0.0,0.0,0.02,0.26,0.01,0.0,100.0,195.51,6.14,4.78,104.47
400748,-29.6,31.0,POINT (31 -29.6),0.0,0.41,0.0,0.51,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.38,0.0,0.0,100.0,192.33,5.77,5.45,102.42
400749,-29.6,31.04,POINT (31.04 -29.6),0.0,0.44,0.0,0.48,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.37,0.003238342,0.0,100.0,196.21,5.77,5.45,102.42
400750,-29.16,30.62,POINT (30.62 -29.16),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.12,0.0001911315,0.0,100.0,12.18,6.38,4.54,103.55
400751,-29.74,30.31,POINT (30.31 -29.74),0.0,0.8,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.13,0.005952381,0.0,100.0,63.49,6.07,4.71,100.15
400752,-29.8,30.51,POINT (30.51 -29.8),0.0,0.9,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.33,0.004507212,0.0,100.0,60.14,6.06,4.73,100.24
400753,-29.85,30.7,POINT (30.7 -29.85),0.0,0.93,0.0,0.03,0.0,0.03,0.0,0.0028774166167292,0.0,0.0,0.0,0.29,0.003248031,0.0,100.0,182.12,5.92,5.03,101.83
400754,-29.85,30.7,POINT (30.7 -29.85),0.0,0.77,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.001086956,0.0,100.0,558.68,5.64,5.61,104.97
400755,-29.84,30.72,POINT (30.72 -29.84),0.0,0.96,0.0,0.02,0.0,0.0,0.0,0.0054556356779677,0.0,0.0,0.0,0.41,0.0,0.0,100.0,69.02,5.64,5.61,104.97
400756,-29.86,30.24,POINT (30.24 -29.86),0.0,0.92,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.11,0.003289474,0.0,100.0,11.23,6.07,4.71,100.15
400757,-30.0,30.74,POINT (30.74 -30),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.003177966,0.0,100.0,141.18,6.05,5.42,90.44
400758,-30.39,30.6,POINT (30.6 -30.39),0.0,0.44,0.0,0.19,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.36,0.0,0.0,100.0,51.7,6.43,4.9,91.76
400759,-30.27,30.69,POINT (30.69 -30.27),0.0,0.35,0.0,0.23,0.0,0.01,0.0,0.39,0.0,0.0,0.0,0.14,0.0,0.0,100.0,102.89,6.44,4.85,93.91
